date,population,state,active,date_us,attribute,value
10/09/2021 0:00,2630557,Western Australia,2,2021-09-10,vaccines_1,1184747
10/09/2021 0:00,2630557,Western Australia,2,2021-09-10,vaccines_2,781063
10/09/2021 0:00,1756494,South Australia,7,2021-09-10,vaccines_1,836756
10/09/2021 0:00,1756494,South Australia,7,2021-09-10,vaccines_2,569507
10/09/2021 0:00,5115451,Queensland,48,2021-09-10,vaccines_1,2278632
10/09/2021 0:00,5115451,Queensland,48,2021-09-10,vaccines_2,1524449
10/09/2021 0:00,428060,Australian Capital Territory,238,2021-09-10,vaccines_1,250647
10/09/2021 0:00,428060,Australian Capital Territory,238,2021-09-10,vaccines_2,169867
10/09/2021 0:00,6629870,Victoria,2423,2021-09-10,vaccines_1,3488492
10/09/2021 0:00,6629870,Victoria,2423,2021-09-10,vaccines_2,2160985
10/09/2021 0:00,8117976,New South Wales,37597,2021-09-10,vaccines_1,5073306
10/09/2021 0:00,8117976,New South Wales,37597,2021-09-10,vaccines_2,2924263
10/09/2021 0:00,25459470,NA,40317,2021-09-10,vaccines_1,13513248
10/09/2021 0:00,25459470,NA,40317,2021-09-10,vaccines_2,8422627
9/09/2021 0:00,535500,Tasmania,1,2021-09-09,vaccines_1,284043
9/09/2021 0:00,535500,Tasmania,1,2021-09-09,vaccines_2,207265
9/09/2021 0:00,245562,Northern Territory,2,2021-09-09,vaccines_1,112020
9/09/2021 0:00,245562,Northern Territory,2,2021-09-09,vaccines_2,80856
9/09/2021 0:00,2630557,Western Australia,2,2021-09-09,vaccines_1,1172850
9/09/2021 0:00,2630557,Western Australia,2,2021-09-09,vaccines_2,766794
9/09/2021 0:00,1756494,South Australia,8,2021-09-09,vaccines_1,827357
9/09/2021 0:00,1756494,South Australia,8,2021-09-09,vaccines_2,560533
9/09/2021 0:00,5115451,Queensland,47,2021-09-09,vaccines_1,2255594
9/09/2021 0:00,5115451,Queensland,47,2021-09-09,vaccines_2,1498968
9/09/2021 0:00,428060,Australian Capital Territory,227,2021-09-09,vaccines_1,247712
9/09/2021 0:00,428060,Australian Capital Territory,227,2021-09-09,vaccines_2,167412
9/09/2021 0:00,6629870,Victoria,2163,2021-09-09,vaccines_1,3435937
9/09/2021 0:00,6629870,Victoria,2163,2021-09-09,vaccines_2,2129632
9/09/2021 0:00,8117976,New South Wales,36098,2021-09-09,vaccines_1,5016985
9/09/2021 0:00,8117976,New South Wales,36098,2021-09-09,vaccines_2,2860253
9/09/2021 0:00,25459470,NA,38548,2021-09-09,vaccines_1,13352498
9/09/2021 0:00,25459470,NA,38548,2021-09-09,vaccines_2,8271713
8/09/2021 0:00,535500,Tasmania,1,2021-09-08,vaccines_1,280941
8/09/2021 0:00,535500,Tasmania,1,2021-09-08,vaccines_2,204332
8/09/2021 0:00,2630557,Western Australia,1,2021-09-08,vaccines_1,1159894
8/09/2021 0:00,2630557,Western Australia,1,2021-09-08,vaccines_2,754041
8/09/2021 0:00,245562,Northern Territory,2,2021-09-08,vaccines_1,110972
8/09/2021 0:00,245562,Northern Territory,2,2021-09-08,vaccines_2,79596
8/09/2021 0:00,1756494,South Australia,6,2021-09-08,vaccines_1,817112
8/09/2021 0:00,1756494,South Australia,6,2021-09-08,vaccines_2,551438
8/09/2021 0:00,5115451,Queensland,45,2021-09-08,vaccines_1,2232361
8/09/2021 0:00,5115451,Queensland,45,2021-09-08,vaccines_2,1472850
8/09/2021 0:00,428060,Australian Capital Territory,231,2021-09-08,vaccines_1,244812
8/09/2021 0:00,428060,Australian Capital Territory,231,2021-09-08,vaccines_2,164796
8/09/2021 0:00,6629870,Victoria,1917,2021-09-08,vaccines_1,3382014
8/09/2021 0:00,6629870,Victoria,1917,2021-09-08,vaccines_2,2100054
8/09/2021 0:00,8117976,New South Wales,34719,2021-09-08,vaccines_1,4961216
8/09/2021 0:00,8117976,New South Wales,34719,2021-09-08,vaccines_2,2802011
8/09/2021 0:00,25459470,NA,36922,2021-09-08,vaccines_1,13189322
8/09/2021 0:00,25459470,NA,36922,2021-09-08,vaccines_2,8129118
7/09/2021 0:00,535500,Tasmania,1,2021-09-07,vaccines_1,278277
7/09/2021 0:00,535500,Tasmania,1,2021-09-07,vaccines_2,202714
7/09/2021 0:00,245562,Northern Territory,2,2021-09-07,vaccines_1,110070
7/09/2021 0:00,245562,Northern Territory,2,2021-09-07,vaccines_2,78225
7/09/2021 0:00,2630557,Western Australia,4,2021-09-07,vaccines_1,1148131
7/09/2021 0:00,2630557,Western Australia,4,2021-09-07,vaccines_2,740925
7/09/2021 0:00,1756494,South Australia,6,2021-09-07,vaccines_1,808484
7/09/2021 0:00,1756494,South Australia,6,2021-09-07,vaccines_2,543316
7/09/2021 0:00,5115451,Queensland,45,2021-09-07,vaccines_1,2211166
7/09/2021 0:00,5115451,Queensland,45,2021-09-07,vaccines_2,1448334
7/09/2021 0:00,428060,Australian Capital Territory,230,2021-09-07,vaccines_1,241314
7/09/2021 0:00,428060,Australian Capital Territory,230,2021-09-07,vaccines_2,161561
7/09/2021 0:00,6629870,Victoria,1783,2021-09-07,vaccines_1,3330300
7/09/2021 0:00,6629870,Victoria,1783,2021-09-07,vaccines_2,2070979
7/09/2021 0:00,8117976,New South Wales,33271,2021-09-07,vaccines_1,4910785
7/09/2021 0:00,8117976,New South Wales,33271,2021-09-07,vaccines_2,2743498
7/09/2021 0:00,25459470,NA,35342,2021-09-07,vaccines_1,13038527
7/09/2021 0:00,25459470,NA,35342,2021-09-07,vaccines_2,7989552
6/09/2021 0:00,535500,Tasmania,1,2021-09-06,vaccines_1,276644
6/09/2021 0:00,535500,Tasmania,1,2021-09-06,vaccines_2,200952
6/09/2021 0:00,245562,Northern Territory,2,2021-09-06,vaccines_1,109426
6/09/2021 0:00,245562,Northern Territory,2,2021-09-06,vaccines_2,77258
6/09/2021 0:00,2630557,Western Australia,6,2021-09-06,vaccines_1,1137271
6/09/2021 0:00,2630557,Western Australia,6,2021-09-06,vaccines_2,727924
6/09/2021 0:00,1756494,South Australia,7,2021-09-06,vaccines_1,800532
6/09/2021 0:00,1756494,South Australia,7,2021-09-06,vaccines_2,536937
6/09/2021 0:00,5115451,Queensland,50,2021-09-06,vaccines_1,2193234
6/09/2021 0:00,5115451,Queensland,50,2021-09-06,vaccines_2,1429206
6/09/2021 0:00,428060,Australian Capital Territory,222,2021-09-06,vaccines_1,238621
6/09/2021 0:00,428060,Australian Capital Territory,222,2021-09-06,vaccines_2,159406
6/09/2021 0:00,6629870,Victoria,1616,2021-09-06,vaccines_1,3285211
6/09/2021 0:00,6629870,Victoria,1616,2021-09-06,vaccines_2,2043711
6/09/2021 0:00,8117976,New South Wales,32074,2021-09-06,vaccines_1,4862704
6/09/2021 0:00,8117976,New South Wales,32074,2021-09-06,vaccines_2,2692904
6/09/2021 0:00,25459470,NA,33978,2021-09-06,vaccines_1,12903643
6/09/2021 0:00,25459470,NA,33978,2021-09-06,vaccines_2,7868298
5/09/2021 0:00,535500,Tasmania,1,2021-09-05,vaccines_1,275709
5/09/2021 0:00,535500,Tasmania,1,2021-09-05,vaccines_2,199599
5/09/2021 0:00,245562,Northern Territory,2,2021-09-05,vaccines_1,109119
5/09/2021 0:00,245562,Northern Territory,2,2021-09-05,vaccines_2,76853
5/09/2021 0:00,1756494,South Australia,6,2021-09-05,vaccines_1,796494
5/09/2021 0:00,1756494,South Australia,6,2021-09-05,vaccines_2,534320
5/09/2021 0:00,2630557,Western Australia,7,2021-09-05,vaccines_1,1129327
5/09/2021 0:00,2630557,Western Australia,7,2021-09-05,vaccines_2,723398
5/09/2021 0:00,5115451,Queensland,43,2021-09-05,vaccines_1,2183017
5/09/2021 0:00,5115451,Queensland,43,2021-09-05,vaccines_2,1419178
5/09/2021 0:00,428060,Australian Capital Territory,237,2021-09-05,vaccines_1,237037
5/09/2021 0:00,428060,Australian Capital Territory,237,2021-09-05,vaccines_2,157819
5/09/2021 0:00,6629870,Victoria,1414,2021-09-05,vaccines_1,3260296
5/09/2021 0:00,6629870,Victoria,1414,2021-09-05,vaccines_2,2033306
5/09/2021 0:00,8117976,New South Wales,30799,2021-09-05,vaccines_1,4828724
5/09/2021 0:00,8117976,New South Wales,30799,2021-09-05,vaccines_2,2678906
5/09/2021 0:00,25459470,NA,32509,2021-09-05,vaccines_1,12819723
5/09/2021 0:00,25459470,NA,32509,2021-09-05,vaccines_2,7823379
4/09/2021 0:00,535500,Tasmania,1,2021-09-04,vaccines_1,273557
4/09/2021 0:00,535500,Tasmania,1,2021-09-04,vaccines_2,197723
4/09/2021 0:00,245562,Northern Territory,2,2021-09-04,vaccines_1,108671
4/09/2021 0:00,245562,Northern Territory,2,2021-09-04,vaccines_2,76390
4/09/2021 0:00,1756494,South Australia,5,2021-09-04,vaccines_1,790973
4/09/2021 0:00,1756494,South Australia,5,2021-09-04,vaccines_2,530388
4/09/2021 0:00,2630557,Western Australia,9,2021-09-04,vaccines_1,1119938
4/09/2021 0:00,2630557,Western Australia,9,2021-09-04,vaccines_2,715342
4/09/2021 0:00,5115451,Queensland,48,2021-09-04,vaccines_1,2167538
4/09/2021 0:00,5115451,Queensland,48,2021-09-04,vaccines_2,1404052
4/09/2021 0:00,428060,Australian Capital Territory,239,2021-09-04,vaccines_1,235156
4/09/2021 0:00,428060,Australian Capital Territory,239,2021-09-04,vaccines_2,155901
4/09/2021 0:00,6629870,Victoria,1298,2021-09-04,vaccines_1,3229190
4/09/2021 0:00,6629870,Victoria,1298,2021-09-04,vaccines_2,2013194
4/09/2021 0:00,8117976,New South Wales,29343,2021-09-04,vaccines_1,4768911
4/09/2021 0:00,8117976,New South Wales,29343,2021-09-04,vaccines_2,2644865
4/09/2021 0:00,25459470,NA,30945,2021-09-04,vaccines_1,12693934
4/09/2021 0:00,25459470,NA,30945,2021-09-04,vaccines_2,7737855
3/09/2021 0:00,535500,Tasmania,1,2021-09-03,vaccines_1,270746
3/09/2021 0:00,535500,Tasmania,1,2021-09-03,vaccines_2,195110
3/09/2021 0:00,245562,Northern Territory,2,2021-09-03,vaccines_1,107736
3/09/2021 0:00,245562,Northern Territory,2,2021-09-03,vaccines_2,75436
3/09/2021 0:00,1756494,South Australia,3,2021-09-03,vaccines_1,782357
3/09/2021 0:00,1756494,South Australia,3,2021-09-03,vaccines_2,521139
3/09/2021 0:00,2630557,Western Australia,10,2021-09-03,vaccines_1,1107747
3/09/2021 0:00,2630557,Western Australia,10,2021-09-03,vaccines_2,703388
3/09/2021 0:00,5115451,Queensland,46,2021-09-03,vaccines_1,2145578
3/09/2021 0:00,5115451,Queensland,46,2021-09-03,vaccines_2,1379894
3/09/2021 0:00,428060,Australian Capital Territory,255,2021-09-03,vaccines_1,232027
3/09/2021 0:00,428060,Australian Capital Territory,255,2021-09-03,vaccines_2,153262
3/09/2021 0:00,6629870,Victoria,1177,2021-09-03,vaccines_1,3185034
3/09/2021 0:00,6629870,Victoria,1177,2021-09-03,vaccines_2,1979840
3/09/2021 0:00,8117976,New South Wales,27831,2021-09-03,vaccines_1,4694229
3/09/2021 0:00,8117976,New South Wales,27831,2021-09-03,vaccines_2,2590966
3/09/2021 0:00,25459470,NA,29325,2021-09-03,vaccines_1,12525454
3/09/2021 0:00,25459470,NA,29325,2021-09-03,vaccines_2,7599035
2/09/2021 0:00,535500,Tasmania,1,2021-09-02,vaccines_1,268112
2/09/2021 0:00,535500,Tasmania,1,2021-09-02,vaccines_2,192256
2/09/2021 0:00,245562,Northern Territory,2,2021-09-02,vaccines_1,106869
2/09/2021 0:00,245562,Northern Territory,2,2021-09-02,vaccines_2,74319
2/09/2021 0:00,1756494,South Australia,5,2021-09-02,vaccines_1,774155
2/09/2021 0:00,1756494,South Australia,5,2021-09-02,vaccines_2,511159
2/09/2021 0:00,2630557,Western Australia,13,2021-09-02,vaccines_1,1093937
2/09/2021 0:00,2630557,Western Australia,13,2021-09-02,vaccines_2,690709
2/09/2021 0:00,5115451,Queensland,46,2021-09-02,vaccines_1,2124041
2/09/2021 0:00,5115451,Queensland,46,2021-09-02,vaccines_2,1353061
2/09/2021 0:00,428060,Australian Capital Territory,258,2021-09-02,vaccines_1,229753
2/09/2021 0:00,428060,Australian Capital Territory,258,2021-09-02,vaccines_2,150907
2/09/2021 0:00,6629870,Victoria,1026,2021-09-02,vaccines_1,3140585
2/09/2021 0:00,6629870,Victoria,1026,2021-09-02,vaccines_2,1947124
2/09/2021 0:00,8117976,New South Wales,26435,2021-09-02,vaccines_1,4631579
2/09/2021 0:00,8117976,New South Wales,26435,2021-09-02,vaccines_2,2539287
2/09/2021 0:00,25459470,NA,27786,2021-09-02,vaccines_1,12369031
2/09/2021 0:00,25459470,NA,27786,2021-09-02,vaccines_2,7458822
1/09/2021 0:00,535500,Tasmania,1,2021-09-01,vaccines_1,265388
1/09/2021 0:00,535500,Tasmania,1,2021-09-01,vaccines_2,189026
1/09/2021 0:00,245562,Northern Territory,3,2021-09-01,vaccines_1,105753
1/09/2021 0:00,245562,Northern Territory,3,2021-09-01,vaccines_2,73067
1/09/2021 0:00,1756494,South Australia,3,2021-09-01,vaccines_1,766308
1/09/2021 0:00,1756494,South Australia,3,2021-09-01,vaccines_2,502057
1/09/2021 0:00,2630557,Western Australia,18,2021-09-01,vaccines_1,1078993
1/09/2021 0:00,2630557,Western Australia,18,2021-09-01,vaccines_2,678964
1/09/2021 0:00,5115451,Queensland,45,2021-09-01,vaccines_1,2101333
1/09/2021 0:00,5115451,Queensland,45,2021-09-01,vaccines_2,1327631
1/09/2021 0:00,428060,Australian Capital Territory,256,2021-09-01,vaccines_1,226837
1/09/2021 0:00,428060,Australian Capital Territory,256,2021-09-01,vaccines_2,147551
1/09/2021 0:00,6629870,Victoria,897,2021-09-01,vaccines_1,3094149
1/09/2021 0:00,6629870,Victoria,897,2021-09-01,vaccines_2,1913967
1/09/2021 0:00,8117976,New South Wales,25154,2021-09-01,vaccines_1,4547478
1/09/2021 0:00,8117976,New South Wales,25154,2021-09-01,vaccines_2,2484199
1/09/2021 0:00,25459470,NA,26377,2021-09-01,vaccines_1,12186239
1/09/2021 0:00,25459470,NA,26377,2021-09-01,vaccines_2,7316462
31/08/2021 0:00,535500,Tasmania,1,2021-08-31,vaccines_1,262868
31/08/2021 0:00,535500,Tasmania,1,2021-08-31,vaccines_2,185145
31/08/2021 0:00,245562,Northern Territory,3,2021-08-31,vaccines_1,104839
31/08/2021 0:00,245562,Northern Territory,3,2021-08-31,vaccines_2,71871
31/08/2021 0:00,1756494,South Australia,3,2021-08-31,vaccines_1,758560
31/08/2021 0:00,1756494,South Australia,3,2021-08-31,vaccines_2,492748
31/08/2021 0:00,2630557,Western Australia,19,2021-08-31,vaccines_1,1066553
31/08/2021 0:00,2630557,Western Australia,19,2021-08-31,vaccines_2,667121
31/08/2021 0:00,5115451,Queensland,48,2021-08-31,vaccines_1,2079463
31/08/2021 0:00,5115451,Queensland,48,2021-08-31,vaccines_2,1303918
31/08/2021 0:00,428060,Australian Capital Territory,235,2021-08-31,vaccines_1,222267
31/08/2021 0:00,428060,Australian Capital Territory,235,2021-08-31,vaccines_2,142253
31/08/2021 0:00,6629870,Victoria,838,2021-08-31,vaccines_1,3031660
31/08/2021 0:00,6629870,Victoria,838,2021-08-31,vaccines_2,1873762
31/08/2021 0:00,8117976,New South Wales,24056,2021-08-31,vaccines_1,4475444
31/08/2021 0:00,8117976,New South Wales,24056,2021-08-31,vaccines_2,2433592
31/08/2021 0:00,25459470,NA,25203,2021-08-31,vaccines_1,12001654
31/08/2021 0:00,25459470,NA,25203,2021-08-31,vaccines_2,7170410
30/08/2021 0:00,535500,Tasmania,1,2021-08-30,vaccines_1,260165
30/08/2021 0:00,535500,Tasmania,1,2021-08-30,vaccines_2,182649
30/08/2021 0:00,245562,Northern Territory,3,2021-08-30,vaccines_1,104021
30/08/2021 0:00,245562,Northern Territory,3,2021-08-30,vaccines_2,70857
30/08/2021 0:00,1756494,South Australia,3,2021-08-30,vaccines_1,752475
30/08/2021 0:00,1756494,South Australia,3,2021-08-30,vaccines_2,484125
30/08/2021 0:00,2630557,Western Australia,24,2021-08-30,vaccines_1,1053625
30/08/2021 0:00,2630557,Western Australia,24,2021-08-30,vaccines_2,657856
30/08/2021 0:00,5115451,Queensland,48,2021-08-30,vaccines_1,2061432
30/08/2021 0:00,5115451,Queensland,48,2021-08-30,vaccines_2,1286498
30/08/2021 0:00,428060,Australian Capital Territory,235,2021-08-30,vaccines_1,220620
30/08/2021 0:00,428060,Australian Capital Territory,235,2021-08-30,vaccines_2,140871
30/08/2021 0:00,6629870,Victoria,802,2021-08-30,vaccines_1,3013666
30/08/2021 0:00,6629870,Victoria,802,2021-08-30,vaccines_2,1848844
30/08/2021 0:00,8117976,New South Wales,22908,2021-08-30,vaccines_1,4387803
30/08/2021 0:00,8117976,New South Wales,22908,2021-08-30,vaccines_2,2372417
30/08/2021 0:00,25459470,NA,24024,2021-08-30,vaccines_1,11853807
30/08/2021 0:00,25459470,NA,24024,2021-08-30,vaccines_2,7044117
29/08/2021 0:00,535500,Tasmania,1,2021-08-29,vaccines_1,258139
29/08/2021 0:00,535500,Tasmania,1,2021-08-29,vaccines_2,181777
29/08/2021 0:00,245562,Northern Territory,3,2021-08-29,vaccines_1,103719
29/08/2021 0:00,245562,Northern Territory,3,2021-08-29,vaccines_2,70660
29/08/2021 0:00,1756494,South Australia,3,2021-08-29,vaccines_1,749350
29/08/2021 0:00,1756494,South Australia,3,2021-08-29,vaccines_2,480571
29/08/2021 0:00,2630557,Western Australia,26,2021-08-29,vaccines_1,1044851
29/08/2021 0:00,2630557,Western Australia,26,2021-08-29,vaccines_2,652778
29/08/2021 0:00,5115451,Queensland,47,2021-08-29,vaccines_1,2049042
29/08/2021 0:00,5115451,Queensland,47,2021-08-29,vaccines_2,1278711
29/08/2021 0:00,428060,Australian Capital Territory,230,2021-08-29,vaccines_1,220052
29/08/2021 0:00,428060,Australian Capital Territory,230,2021-08-29,vaccines_2,139929
29/08/2021 0:00,6629870,Victoria,775,2021-08-29,vaccines_1,2987477
29/08/2021 0:00,6629870,Victoria,775,2021-08-29,vaccines_2,1835226
29/08/2021 0:00,8117976,New South Wales,21639,2021-08-29,vaccines_1,4335655
29/08/2021 0:00,8117976,New South Wales,21639,2021-08-29,vaccines_2,2353563
29/08/2021 0:00,25459470,NA,22724,2021-08-29,vaccines_1,11748285
29/08/2021 0:00,25459470,NA,22724,2021-08-29,vaccines_2,6993215
28/08/2021 0:00,535500,Tasmania,1,2021-08-28,vaccines_1,256346
28/08/2021 0:00,535500,Tasmania,1,2021-08-28,vaccines_2,178806
28/08/2021 0:00,245562,Northern Territory,2,2021-08-28,vaccines_1,103234
28/08/2021 0:00,245562,Northern Territory,2,2021-08-28,vaccines_2,69845
28/08/2021 0:00,1756494,South Australia,3,2021-08-28,vaccines_1,745217
28/08/2021 0:00,1756494,South Australia,3,2021-08-28,vaccines_2,474737
28/08/2021 0:00,2630557,Western Australia,26,2021-08-28,vaccines_1,1035484
28/08/2021 0:00,2630557,Western Australia,26,2021-08-28,vaccines_2,644299
28/08/2021 0:00,5115451,Queensland,53,2021-08-28,vaccines_1,2033158
28/08/2021 0:00,5115451,Queensland,53,2021-08-28,vaccines_2,1264175
28/08/2021 0:00,428060,Australian Capital Territory,233,2021-08-28,vaccines_1,219019
28/08/2021 0:00,428060,Australian Capital Territory,233,2021-08-28,vaccines_2,139112
28/08/2021 0:00,6629870,Victoria,698,2021-08-28,vaccines_1,2937543
28/08/2021 0:00,6629870,Victoria,698,2021-08-28,vaccines_2,1802476
28/08/2021 0:00,8117976,New South Wales,20432,2021-08-28,vaccines_1,4292979
28/08/2021 0:00,8117976,New South Wales,20432,2021-08-28,vaccines_2,2326130
28/08/2021 0:00,25459470,NA,21448,2021-08-28,vaccines_1,11622980
28/08/2021 0:00,25459470,NA,21448,2021-08-28,vaccines_2,6899580
27/08/2021 0:00,535500,Tasmania,1,2021-08-27,vaccines_1,254208
27/08/2021 0:00,535500,Tasmania,1,2021-08-27,vaccines_2,175563
27/08/2021 0:00,245562,Northern Territory,2,2021-08-27,vaccines_1,102441
27/08/2021 0:00,245562,Northern Territory,2,2021-08-27,vaccines_2,68626
27/08/2021 0:00,1756494,South Australia,2,2021-08-27,vaccines_1,738554
27/08/2021 0:00,1756494,South Australia,2,2021-08-27,vaccines_2,464538
27/08/2021 0:00,2630557,Western Australia,28,2021-08-27,vaccines_1,1022172
27/08/2021 0:00,2630557,Western Australia,28,2021-08-27,vaccines_2,629871
27/08/2021 0:00,5115451,Queensland,55,2021-08-27,vaccines_1,2010404
27/08/2021 0:00,5115451,Queensland,55,2021-08-27,vaccines_2,1240365
27/08/2021 0:00,428060,Australian Capital Territory,211,2021-08-27,vaccines_1,217121
27/08/2021 0:00,428060,Australian Capital Territory,211,2021-08-27,vaccines_2,137456
27/08/2021 0:00,6629870,Victoria,657,2021-08-27,vaccines_1,2899201
27/08/2021 0:00,6629870,Victoria,657,2021-08-27,vaccines_2,1768264
27/08/2021 0:00,8117976,New South Wales,19408,2021-08-27,vaccines_1,4206609
27/08/2021 0:00,8117976,New South Wales,19408,2021-08-27,vaccines_2,2273984
27/08/2021 0:00,25459470,NA,20364,2021-08-27,vaccines_1,11450710
27/08/2021 0:00,25459470,NA,20364,2021-08-27,vaccines_2,6758667
26/08/2021 0:00,245562,Northern Territory,1,2021-08-26,vaccines_1,101300
26/08/2021 0:00,245562,Northern Territory,1,2021-08-26,vaccines_2,67389
26/08/2021 0:00,535500,Tasmania,1,2021-08-26,vaccines_1,252640
26/08/2021 0:00,535500,Tasmania,1,2021-08-26,vaccines_2,171577
26/08/2021 0:00,1756494,South Australia,3,2021-08-26,vaccines_1,731467
26/08/2021 0:00,1756494,South Australia,3,2021-08-26,vaccines_2,454238
26/08/2021 0:00,2630557,Western Australia,24,2021-08-26,vaccines_1,1009204
26/08/2021 0:00,2630557,Western Australia,24,2021-08-26,vaccines_2,615694
26/08/2021 0:00,5115451,Queensland,59,2021-08-26,vaccines_1,1984180
26/08/2021 0:00,5115451,Queensland,59,2021-08-26,vaccines_2,1212977
26/08/2021 0:00,428060,Australian Capital Territory,189,2021-08-26,vaccines_1,213188
26/08/2021 0:00,428060,Australian Capital Territory,189,2021-08-26,vaccines_2,133495
