date,confirmed,deaths,tests,positives,recovered,hosp,icu,vent,vaccines,vaccines_1,vaccines_2,population,administrative_area_level,administrative_area_level_1,state,administrative_area_level_3,id,active,prop_active,date_us
11/12/2020,62,0,75104,62,52,10,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,10,4.072291315,2020-12-11
12/12/2020,62,0,75401,62,52,10,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,10,4.072291315,2020-12-12
13/12/2020,62,0,75733,62,52,11,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,10,4.072291315,2020-12-13
20/01/2021,96,0,95046,96,86,9,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,10,4.072291315,2021-01-20
21/01/2021,96,0,95738,96,86,8,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,10,4.072291315,2021-01-21
29/06/2021,184,0,239913,184,174,10,0,0,89251,64225,25026,245562,2,Australia,Northern Territory,NA,a079fdb2,10,4.072291315,2021-06-29
30/06/2021,184,0,244310,184,174,10,0,0,90929,62119,28810,245562,2,Australia,Northern Territory,NA,a079fdb2,10,4.072291315,2021-06-30
15/07/2021,190,0,275262,190,180,7,0,0,117555,79938,41300,245562,2,Australia,Northern Territory,NA,a079fdb2,10,4.072291315,2021-07-15
5/05/2020,7040,98,664756,7040,5890,66,27,20,0,0,0,25459470,1,Australia,NA,NA,99999999,1052,4.132057737,2020-05-05
6/10/2020,20233,810,2763802,20233,19149,21,1,2,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,274,4.132811051,2020-10-06
4/05/2020,7014,96,650214,7014,5863,70,28,20,0,0,0,25459470,1,Australia,NA,NA,99999999,1055,4.143841172,2020-05-04
3/05/2020,6990,96,633107,6990,5817,75,28,20,0,0,0,25459470,1,Australia,NA,NA,99999999,1077,4.230253026,2020-05-03
25/04/2020,1026,6,97057,1026,803,18,6,6,0,0,0,5115451,2,Australia,Queensland,NA,36068882,217,4.242050212,2020-04-25
2/05/2020,6972,94,611583,6972,5796,79,28,21,0,0,0,25459470,1,Australia,NA,NA,99999999,1082,4.249892083,2020-05-02
19/04/2020,545,7,28888,545,426,28,6,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,112,4.257653417,2020-04-19
20/03/2020,353,6,40651,353,0,0,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,347,4.274464472,2020-03-20
4/07/2020,8349,105,2668036,8349,7153,29,4,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1091,4.285242387,2020-07-04
5/10/2020,20220,809,2754516,20220,19126,30,3,2,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,285,4.298726823,2020-10-05
21/03/2020,221,1,29867,221,0,0,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,220,4.300696068,2020-03-21
29/06/2020,2099,20,792173,2099,1789,9,1,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,290,4.374143083,2020-06-29
1/05/2020,6957,94,588868,6957,5747,83,29,21,0,0,0,25459470,1,Australia,NA,NA,99999999,1116,4.383437676,2020-05-01
19/04/2020,435,4,43310,435,354,7,1,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,77,4.383732595,2020-04-19
19/08/2021,21271,823,8951486,21271,20155,16,3,0,4194225,2663345,1512114,6629870,2,Australia,Victoria,NA,6c5dccdb,293,4.419392839,2021-08-19
22/03/2020,19,0,2414,19,0,0,0,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,19,4.438630099,2020-03-22
17/04/2020,103,3,6754,103,81,2,1,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,19,4.438630099,2020-04-17
5/07/2020,8436,105,2713435,8436,7197,30,4,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1134,4.454138283,2020-07-05
30/04/2020,6944,92,563641,6944,5717,89,34,22,0,0,0,25459470,1,Australia,NA,NA,99999999,1135,4.458066095,2020-04-30
26/03/2020,12,0,0,12,1,0,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2020-03-26
22/04/2020,27,0,3972,27,16,14,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2020-04-22
23/04/2020,27,0,4045,27,16,13,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2020-04-23
27/11/2020,52,0,70167,52,41,6,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2020-11-27
28/11/2020,52,0,70505,52,41,6,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2020-11-28
29/11/2020,52,0,70835,52,41,6,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2020-11-29
30/11/2020,52,0,71012,52,41,6,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2020-11-30
24/12/2020,73,0,79985,73,62,11,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2020-12-24
25/12/2020,73,0,79985,73,62,11,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2020-12-25
26/12/2020,73,0,80727,73,62,11,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2020-12-26
27/12/2020,73,0,80867,73,62,11,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2020-12-27
2/01/2021,82,0,83061,82,71,11,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2021-01-02
17/04/2021,119,0,165464,119,108,11,0,0,18560,14777,3783,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2021-04-17
18/04/2021,119,0,166081,119,108,11,0,0,18607,14824,3783,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2021-04-18
9/05/2021,167,0,184534,167,156,11,0,0,28640,22816,5824,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2021-05-09
8/07/2021,188,0,264660,188,177,9,0,0,106156,74057,34959,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2021-07-08
9/07/2021,188,0,267031,188,177,11,0,0,108487,75332,36066,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2021-07-09
10/07/2021,188,0,268287,188,177,10,0,0,109788,76418,37074,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2021-07-10
11/07/2021,188,0,269310,188,177,8,0,0,110412,76833,37358,245562,2,Australia,Northern Territory,NA,a079fdb2,11,4.479520447,2021-07-11
24/03/2020,411,0,25000,411,113,0,0,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,298,4.494809099,2020-03-24
3/10/2020,20197,808,2733499,20197,19091,34,4,3,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,298,4.494809099,2020-10-03
4/10/2020,20209,809,2745493,20209,19102,31,3,1,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,298,4.494809099,2020-10-04
22/03/2020,120,1,0,120,0,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,119,4.523756756,2020-03-22
10/04/2020,1241,13,62000,1241,926,43,13,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,302,4.555142107,2020-04-10
29/04/2020,6936,90,544410,6936,5670,94,38,26,0,0,0,25459470,1,Australia,NA,NA,99999999,1176,4.619106368,2020-04-29
15/05/2020,228,13,21089,228,190,6,0,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,25,4.66853408,2020-05-15
28/04/2020,6923,85,530679,6923,5630,110,43,27,0,0,0,25459470,1,Australia,NA,NA,99999999,1208,4.744796337,2020-04-28
2/10/2020,20191,805,2722218,20191,19068,38,4,3,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,318,4.796474139,2020-10-02
18/04/2020,435,4,41261,435,346,7,1,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,85,4.839185332,2020-04-18
27/04/2020,6911,84,517063,6911,5588,113,44,27,0,0,0,25459470,1,Australia,NA,NA,99999999,1239,4.866558495,2020-04-27
30/06/2020,2159,20,809589,2159,1816,9,1,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,323,4.871890399,2020-06-30
27/03/2020,14,0,0,14,2,0,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,12,4.886749579,2020-03-27
21/04/2020,27,0,3810,27,15,14,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,12,4.886749579,2020-04-21
19/12/2020,71,0,77767,71,59,12,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,12,4.886749579,2020-12-19
20/12/2020,71,0,77941,71,59,12,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,12,4.886749579,2020-12-20
3/01/2021,81,0,83251,81,69,11,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,12,4.886749579,2021-01-03
19/04/2021,123,0,167076,123,111,12,0,0,18744,14961,3783,245562,2,Australia,Northern Territory,NA,a079fdb2,12,4.886749579,2021-04-19
8/05/2021,167,0,183758,167,155,12,0,0,28534,22710,5824,245562,2,Australia,Northern Territory,NA,a079fdb2,12,4.886749579,2021-05-08
12/07/2021,189,0,270763,189,177,9,0,0,110414,77072,37399,245562,2,Australia,Northern Territory,NA,a079fdb2,12,4.886749579,2021-07-12
13/07/2021,189,0,271859,189,177,9,0,0,112991,77772,38507,245562,2,Australia,Northern Territory,NA,a079fdb2,12,4.886749579,2021-07-13
6/07/2020,8573,107,2759165,8573,7218,34,6,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1248,4.901908799,2020-07-06
16/04/2020,103,3,6619,103,79,2,1,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,21,4.905854319,2020-04-16
22/03/2020,1352,8,109286,1352,70,0,0,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1274,5.004031899,2020-03-22
26/04/2020,6904,84,506449,6904,5541,115,43,25,0,0,0,25459470,1,Australia,NA,NA,99999999,1279,5.023670956,2020-04-26
23/03/2020,27,0,0,27,0,0,0,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,27,5.042016807,2020-03-23
13/05/2020,227,13,20088,227,187,8,0,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,27,5.042016807,2020-05-13
14/05/2020,227,13,20657,227,187,8,0,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,27,5.042016807,2020-05-14
22/03/2020,259,1,31309,259,0,0,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,258,5.04354357,2020-03-22
25/03/2020,466,0,25500,466,128,0,0,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,338,5.098139179,2020-03-25
1/10/2020,20183,803,2709668,20183,19034,38,6,3,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,346,5.218805195,2020-10-01
20/08/2021,21328,823,8999759,21328,20159,15,6,1,4264873,2695760,1549472,6629870,2,Australia,Victoria,NA,6c5dccdb,346,5.218805195,2021-08-20
23/03/2020,140,1,0,140,0,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,139,5.284052009,2020-03-23
28/03/2020,15,0,0,15,2,0,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,13,5.29397871,2020-03-28
29/03/2020,15,0,1000,15,2,0,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,13,5.29397871,2020-03-29
30/03/2020,15,0,1000,15,2,0,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,13,5.29397871,2020-03-30
13/11/2020,46,0,63553,46,33,8,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,13,5.29397871,2020-11-13
14/11/2020,46,0,64098,46,33,8,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,13,5.29397871,2020-11-14
15/11/2020,46,0,64270,46,33,8,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,13,5.29397871,2020-11-15
3/12/2020,59,0,72319,59,46,13,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,13,5.29397871,2020-12-03
4/12/2020,59,0,72780,59,46,13,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,13,5.29397871,2020-12-04
5/12/2020,59,0,73024,59,46,13,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,13,5.29397871,2020-12-05
6/12/2020,59,0,73321,59,46,13,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,13,5.29397871,2020-12-06
7/12/2020,59,0,73631,59,46,13,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,13,5.29397871,2020-12-07
4/01/2021,82,0,83661,82,69,11,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,13,5.29397871,2021-01-04
7/05/2021,167,0,183174,167,154,13,0,0,27705,21881,5824,245562,2,Australia,Northern Territory,NA,a079fdb2,13,5.29397871,2021-05-07
21/03/2020,436,6,46892,436,0,0,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,430,5.29688681,2020-03-21
18/04/2020,1015,6,82763,1015,738,22,9,7,0,0,0,5115451,2,Australia,Queensland,NA,36068882,271,5.297675611,2020-04-18
15/04/2020,103,3,6490,103,77,2,1,1,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,23,5.37307854,2020-04-15
19/04/2020,1019,6,84735,1019,738,22,8,7,0,0,0,5115451,2,Australia,Queensland,NA,36068882,275,5.375870085,2020-04-19
20/04/2020,1019,6,85870,1019,738,20,7,7,0,0,0,5115451,2,Australia,Queensland,NA,36068882,275,5.375870085,2020-04-20
10/05/2020,227,13,18545,227,185,8,1,1,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,29,5.415499533,2020-05-10
12/05/2020,227,13,19539,227,185,8,0,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,29,5.415499533,2020-05-12
7/07/2020,8742,107,2801107,8742,7253,39,10,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1382,5.428235545,2020-07-07
30/09/2020,20169,801,2694959,20169,19006,44,6,3,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,362,5.460137227,2020-09-30
21/04/2020,1024,6,87470,1024,738,21,7,6,0,0,0,5115451,2,Australia,Queensland,NA,36068882,280,5.473613177,2020-04-21
22/04/2020,1024,6,90168,1024,738,20,7,6,0,0,0,5115451,2,Australia,Queensland,NA,36068882,280,5.473613177,2020-04-22
23/04/2020,1026,6,92699,1026,738,20,7,6,0,0,0,5115451,2,Australia,Queensland,NA,36068882,282,5.512710414,2020-04-23
24/04/2020,1026,6,94977,1026,738,18,6,6,0,0,0,5115451,2,Australia,Queensland,NA,36068882,282,5.512710414,2020-04-24
26/03/2020,520,3,26900,520,149,0,0,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,368,5.550636739,2020-03-26
1/07/2020,2231,20,830271,2231,1839,15,2,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,372,5.610969748,2020-07-01
25/04/2020,6885,81,494257,6885,5373,129,43,28,0,0,0,25459470,1,Australia,NA,NA,99999999,1431,5.62069831,2020-04-25
18/04/2020,544,7,27175,544,388,33,6,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,149,5.664199635,2020-04-18
22/03/2020,100,0,0,100,0,0,0,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,100,5.693159214,2020-03-22
17/04/2020,435,4,39318,435,331,7,1,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,100,5.693159214,2020-04-17
8/12/2020,61,0,73911,61,47,13,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,14,5.701207842,2020-12-08
29/09/2020,20158,797,2677022,20158,18978,46,5,4,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,383,5.77688552,2020-09-29
11/05/2020,227,13,19351,227,183,8,0,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,31,5.78898226,2020-05-11
8/07/2020,8872,107,2856406,8872,7284,46,8,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1481,5.817088887,2020-07-08
21/08/2021,21389,823,9045429,21389,20180,18,8,2,4335571,2726850,1588286,6629870,2,Australia,Victoria,NA,6c5dccdb,386,5.822135276,2021-08-21
17/04/2020,541,7,26225,541,377,34,6,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,157,5.968317737,2020-04-17
27/03/2020,574,3,31000,574,172,0,0,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,399,6.018217552,2020-03-27
14/04/2020,103,2,6291,103,75,3,2,1,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,26,6.073914872,2020-04-14
13/06/2020,3308,49,620650,3308,2763,9,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,496,6.109897344,2020-06-13
9/07/2020,9045,107,2910831,9045,7372,45,10,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1566,6.150952867,2020-07-09
14/06/2020,3317,49,634241,3317,2766,9,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,502,6.183807392,2020-06-14
9/04/2020,1228,12,62000,1228,806,50,13,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,410,6.184133324,2020-04-09
23/03/2020,1680,8,115643,1680,97,0,0,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1575,6.186303171,2020-03-23
23/03/2020,319,1,32394,319,0,0,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,318,6.21646068,2020-03-23
15/06/2020,3320,49,641442,3320,2766,9,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,505,6.220762417,2020-06-15
17/06/2020,3324,49,661226,3324,2770,10,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,505,6.220762417,2020-06-17
16/06/2020,3323,49,649337,3323,2768,10,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,506,6.233080758,2020-06-16
18/06/2020,3326,49,678618,3326,2770,9,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,507,6.245399099,2020-06-18
2/07/2020,2303,20,856591,2303,1866,20,4,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,417,6.289716088,2020-07-02
28/09/2020,20149,790,2668796,20149,18942,49,8,4,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,417,6.289716088,2020-09-28
12/06/2020,3304,49,606525,3304,2743,10,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,512,6.306990807,2020-06-12
19/06/2020,3332,49,695981,3332,2770,9,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,513,6.319309148,2020-06-19
20/06/2020,3333,49,712174,3333,2771,10,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,513,6.319309148,2020-06-20
21/06/2020,3338,49,725817,3338,2771,8,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,518,6.380900855,2020-06-21
11/06/2020,3306,49,591305,3306,2738,10,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,519,6.393219197,2020-06-11
23/06/2020,3339,49,742962,3339,2771,9,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,519,6.393219197,2020-06-23
22/06/2020,3340,49,734669,3340,2771,8,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,520,6.405537538,2020-06-22
10/06/2020,3306,49,581559,3306,2735,9,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,522,6.430174221,2020-06-10
9/06/2020,3303,49,575856,3303,2729,9,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,525,6.467129245,2020-06-09
25/06/2020,3351,50,773415,3351,2776,8,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,525,6.467129245,2020-06-25
26/06/2020,3357,50,788693,3357,2782,4,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,525,6.467129245,2020-06-26
7/06/2020,3298,49,565163,3298,2723,9,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,526,6.479447586,2020-06-07
8/11/2020,27658,911,9097814,27658,25097,19,1,1,0,0,0,25459470,1,Australia,NA,NA,99999999,1650,6.480889037,2020-11-08
4/11/2020,27622,911,8933563,27622,25060,20,1,1,0,0,0,25459470,1,Australia,NA,NA,99999999,1651,6.484816848,2020-11-04
24/04/2020,6867,79,482370,6867,5136,139,42,28,0,0,0,25459470,1,Australia,NA,NA,99999999,1652,6.48874466,2020-04-24
5/11/2020,27634,911,8977142,27634,25071,21,1,1,0,0,0,25459470,1,Australia,NA,NA,99999999,1652,6.48874466,2020-11-05
7/11/2020,27652,911,9062355,27652,25089,19,1,1,0,0,0,25459470,1,Australia,NA,NA,99999999,1652,6.48874466,2020-11-07
22/03/2020,533,6,52663,533,0,0,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,527,6.491765928,2020-03-22
8/06/2020,3301,49,571113,3301,2724,9,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,528,6.504084269,2020-06-08
24/06/2020,3348,49,756240,3348,2771,8,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,528,6.504084269,2020-06-24
6/11/2020,27645,911,9023613,27645,25077,20,1,1,0,0,0,25459470,1,Australia,NA,NA,99999999,1657,6.508383717,2020-11-06
9/11/2020,27668,911,9126840,27668,25100,20,1,1,0,0,0,25459470,1,Australia,NA,NA,99999999,1657,6.508383717,2020-11-09
31/03/2020,19,0,2100,19,3,0,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,16,6.515666105,2020-03-31
1/04/2020,19,0,2131,19,3,16,1,1,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,16,6.515666105,2020-04-01
19/04/2020,27,0,3713,27,11,16,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,16,6.515666105,2020-04-19
20/04/2020,27,0,3731,27,11,16,0,0,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,16,6.515666105,2020-04-20
27/06/2020,3363,50,812427,3363,2784,5,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,529,6.516402611,2020-06-27
3/11/2020,27610,911,8887171,27610,25038,15,1,1,0,0,0,25459470,1,Australia,NA,NA,99999999,1661,6.524094963,2020-11-03
10/11/2020,27677,911,9160213,27677,25102,20,1,1,0,0,0,25459470,1,Australia,NA,NA,99999999,1664,6.535878398,2020-11-10
24/03/2020,35,0,1139,35,0,0,0,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,35,6.535947712,2020-03-24
9/05/2020,227,13,18348,227,179,8,1,1,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,35,6.535947712,2020-05-09
6/06/2020,3299,49,555956,3299,2719,9,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,531,6.541039294,2020-06-06
16/08/2021,152,3,299116,152,121,0,0,0,356518,186398,104819,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,28,6.541139093,2021-08-16
28/06/2020,3366,50,830541,3366,2784,3,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,532,6.553357635,2020-06-28
11/11/2020,27685,911,9212619,27685,25103,22,0,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1671,6.563373079,2020-11-11
7/10/2020,27182,901,7852692,27182,24607,32,6,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1674,6.575156513,2020-10-07
13/11/2020,27703,911,9308474,27703,25114,22,0,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1678,6.59086776,2020-11-13
22/08/2021,21455,823,9089576,21455,20195,27,12,5,4385028,2749736,1614057,6629870,2,Australia,Victoria,NA,6c5dccdb,437,6.591381128,2021-08-22
12/11/2020,27698,911,9268481,27698,25108,22,0,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1679,6.594795571,2020-11-12
5/06/2020,3299,49,543205,3299,2714,10,1,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,536,6.602631001,2020-06-05
2/11/2020,27602,911,8855401,27602,25010,16,1,1,0,0,0,25459470,1,Australia,NA,NA,99999999,1681,6.602651194,2020-11-02
14/11/2020,27711,911,9348696,27711,25119,21,0,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1681,6.602651194,2020-11-14
24/03/2020,175,1,0,175,0,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,174,6.614568702,2020-03-24
8/10/2020,27206,901,7895078,27206,24620,31,3,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1685,6.61836244,2020-10-08
5/10/2020,27149,898,7795523,27149,24564,46,6,2,0,0,0,25459470,1,Australia,NA,NA,99999999,1687,6.626218063,2020-10-05
6/10/2020,27174,899,7819472,27174,24588,37,5,2,0,0,0,25459470,1,Australia,NA,NA,99999999,1687,6.626218063,2020-10-06
9/10/2020,27229,901,7936192,27229,24641,28,4,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1687,6.626218063,2020-10-09
10/10/2020,27244,901,7976790,27244,24656,31,4,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1687,6.626218063,2020-10-10
29/06/2020,3373,50,842374,3373,2784,5,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,539,6.639586025,2020-06-29
15/11/2020,27728,911,9379339,27728,25125,22,0,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1692,6.645857121,2020-11-15
11/10/2020,27264,902,8008111,27264,24668,31,2,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1694,6.653712744,2020-10-11
1/11/2020,27595,911,8825186,27595,24990,17,1,1,0,0,0,25459470,1,Australia,NA,NA,99999999,1694,6.653712744,2020-11-01
4/10/2020,27136,898,7772921,27136,24538,46,6,1,0,0,0,25459470,1,Australia,NA,NA,99999999,1700,6.677279613,2020-10-04
12/10/2020,27286,902,8035558,27286,24683,32,1,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1701,6.681207425,2020-10-12
31/10/2020,27590,911,8789279,27590,24978,17,1,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1701,6.681207425,2020-10-31
3/10/2020,27121,897,7746733,27121,24522,49,6,3,0,0,0,25459470,1,Australia,NA,NA,99999999,1702,6.685135237,2020-10-03
16/11/2020,27750,911,9401769,27750,25134,24,0,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1705,6.696918671,2020-11-16
3/07/2020,2368,20,881021,2368,1904,23,6,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,444,6.696963892,2020-07-03
30/06/2020,3378,50,855324,3378,2784,4,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,544,6.701177732,2020-06-30
17/11/2020,27760,911,9441350,27760,25140,23,0,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1709,6.712629917,2020-11-17
13/10/2020,27316,903,8062988,27316,24703,32,1,0,0,0,0,25459470,1,Australia,NA,NA,99999999,1710,6.716557729,2020-10-13
4/06/2020,3295,49,533034,3295,2700,11,1,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,546,6.725814415,2020-06-04
