date,us_date,confirmed,deaths,active,tests,positives,recovered,hosp,icu,vent,vaccines,vaccines_1,vaccines_2,population,administrative_area_level_2
23/07/2020,2020-07-23,447,4,2,199703,447,441,0,0,0,0,0,0,1756494,South Australia
23/07/2020,2020-07-23,229,13,1,63360,229,215,1,0,0,0,0,0,535500,Tasmania
23/07/2020,2020-07-23,7125,49,3778,1413115,7125,3298,201,40,24,0,0,0,6629870,Victoria
23/07/2020,2020-07-23,633,9,14,232977,633,610,0,0,0,0,0,0,2630557,Western Australia
24/07/2020,2020-07-24,113,3,1,46215,113,109,0,0,0,0,0,0,428060,Australian Capital Territory
24/07/2020,2020-07-24,3640,50,791,1297429,3640,2799,7,3,1,0,0,0,8117976,New South Wales
24/07/2020,2020-07-24,31,0,2,21825,31,29,1,0,0,0,0,0,245562,Northern Territory
24/07/2020,2020-07-24,1076,6,7,489894,1076,1063,2,0,0,0,0,0,5115451,Queensland
24/07/2020,2020-07-24,447,4,2,203045,447,441,0,0,0,0,0,0,1756494,South Australia
24/07/2020,2020-07-24,229,13,1,64268,229,215,1,0,0,0,0,0,535500,Tasmania
24/07/2020,2020-07-24,7405,56,3899,1437233,7405,3450,206,41,0,0,0,0,6629870,Victoria
24/07/2020,2020-07-24,633,9,12,235512,633,612,0,0,0,0,0,0,2630557,Western Australia
25/07/2020,2020-07-25,113,3,1,47288,113,109,0,0,0,0,0,0,428060,Australian Capital Territory
25/07/2020,2020-07-25,3654,50,805,1327964,3654,2799,6,4,1,0,0,0,8117976,New South Wales
25/07/2020,2020-07-25,31,0,2,22108,31,29,1,0,0,0,0,0,245562,Northern Territory
25/07/2020,2020-07-25,1076,6,7,497848,1076,1063,2,0,0,0,0,0,5115451,Queensland
25/07/2020,2020-07-25,447,4,2,206049,447,441,0,0,0,0,0,0,1756494,South Australia
25/07/2020,2020-07-25,229,13,1,65190,229,215,1,0,0,0,0,0,535500,Tasmania
25/07/2020,2020-07-25,7744,61,4154,1457546,7744,3529,229,42,0,0,0,0,6629870,Victoria
25/07/2020,2020-07-25,633,9,5,235512,633,619,0,0,0,0,0,0,2630557,Western Australia
26/07/2020,2020-07-26,113,3,1,47917,113,109,0,0,0,0,0,0,428060,Australian Capital Territory
26/07/2020,2020-07-26,3668,50,819,1353103,3668,2799,9,4,1,0,0,0,8117976,New South Wales
26/07/2020,2020-07-26,31,0,2,22251,31,29,1,0,0,0,0,0,245562,Northern Territory
26/07/2020,2020-07-26,1076,6,7,502468,1076,1063,2,0,0,0,0,0,5115451,Queensland
26/07/2020,2020-07-26,447,4,2,207884,447,441,0,0,0,0,0,0,1756494,South Australia
26/07/2020,2020-07-26,229,13,1,65470,229,215,1,0,0,0,0,0,535500,Tasmania
26/07/2020,2020-07-26,8181,71,4430,1500519,8181,3680,228,42,21,0,0,0,6629870,Victoria
26/07/2020,2020-07-26,635,9,5,235512,635,621,0,0,0,0,0,0,2630557,Western Australia
27/07/2020,2020-07-27,113,3,1,48240,113,109,0,0,0,0,0,0,428060,Australian Capital Territory
27/07/2020,2020-07-27,3685,50,835,1375135,3685,2800,10,5,1,0,0,0,8117976,New South Wales
27/07/2020,2020-07-27,31,0,2,22526,31,29,1,0,0,0,0,0,245562,Northern Territory
27/07/2020,2020-07-27,1076,6,7,505628,1076,1063,2,0,0,0,0,0,5115451,Queensland
27/07/2020,2020-07-27,447,4,2,209996,447,441,0,0,0,0,0,0,1756494,South Australia
27/07/2020,2020-07-27,229,13,1,66019,229,215,1,0,0,0,0,0,535500,Tasmania
27/07/2020,2020-07-27,8696,77,4802,1518107,8696,3817,245,44,23,0,0,0,6629870,Victoria
27/07/2020,2020-07-27,635,9,2,241439,635,624,0,0,0,0,0,0,2630557,Western Australia
28/07/2020,2020-07-28,113,3,1,48686,113,109,0,0,0,0,0,0,428060,Australian Capital Territory
28/07/2020,2020-07-28,3699,50,849,1391144,3699,2800,11,5,1,0,0,0,8117976,New South Wales
28/07/2020,2020-07-28,31,0,2,23084,31,29,1,0,0,0,0,0,245562,Northern Territory
28/07/2020,2020-07-28,1076,6,7,510206,1076,1063,2,0,0,0,0,0,5115451,Queensland
28/07/2020,2020-07-28,448,4,3,212490,448,441,0,0,0,0,0,0,1756494,South Australia
28/07/2020,2020-07-28,229,13,1,66544,229,215,1,0,0,0,0,0,535500,Tasmania
28/07/2020,2020-07-28,9049,83,5029,1536628,9049,3937,260,42,23,0,0,0,6629870,Victoria
28/07/2020,2020-07-28,636,9,3,243279,636,624,0,0,0,0,0,0,2630557,Western Australia
29/07/2020,2020-07-29,113,3,1,49618,113,109,0,0,0,0,0,0,428060,Australian Capital Territory
29/07/2020,2020-07-29,3718,50,868,1409687,3718,2800,10,5,1,0,0,0,8117976,New South Wales
29/07/2020,2020-07-29,31,0,1,23511,31,30,1,0,0,0,0,0,245562,Northern Territory
29/07/2020,2020-07-29,1079,6,8,518517,1079,1065,4,0,0,0,0,0,5115451,Queensland
29/07/2020,2020-07-29,448,4,3,228850,448,441,0,0,0,0,0,0,1756494,South Australia
29/07/2020,2020-07-29,229,13,1,67183,229,215,1,0,0,0,0,0,535500,Tasmania
29/07/2020,2020-07-29,9304,92,5089,1554705,9304,4123,307,41,0,0,0,0,6629870,Victoria
29/07/2020,2020-07-29,638,9,5,246178,638,624,0,0,0,0,0,0,2630557,Western Australia
30/07/2020,2020-07-30,113,3,1,50368,113,109,0,0,0,0,0,0,428060,Australian Capital Territory
30/07/2020,2020-07-30,3736,50,886,1436834,3736,2800,11,6,1,0,0,0,8117976,New South Wales
30/07/2020,2020-07-30,31,0,1,24078,31,30,1,0,0,0,0,0,245562,Northern Territory
30/07/2020,2020-07-30,1082,6,11,526768,1082,1065,5,0,0,0,0,0,5115451,Queensland
30/07/2020,2020-07-30,449,4,4,233614,449,441,0,0,0,0,0,0,1756494,South Australia
30/07/2020,2020-07-30,229,13,1,68137,229,215,1,0,0,0,0,0,535500,Tasmania
30/07/2020,2020-07-30,9998,105,5634,1574626,9998,4259,312,34,0,0,0,0,6629870,Victoria
30/07/2020,2020-07-30,639,9,8,248677,639,622,0,0,0,0,0,0,2630557,Western Australia
31/07/2020,2020-07-31,113,3,1,50856,113,109,0,0,0,0,0,0,428060,Australian Capital Territory
31/07/2020,2020-07-31,3756,50,906,1462155,3756,2800,11,8,4,0,0,0,8117976,New South Wales
31/07/2020,2020-07-31,32,0,2,24538,32,30,1,0,0,0,0,0,245562,Northern Territory
31/07/2020,2020-07-31,1083,6,11,535844,1083,1066,5,0,0,0,0,0,5115451,Queensland
31/07/2020,2020-07-31,450,4,3,237766,450,443,0,0,0,0,0,0,1756494,South Australia
31/07/2020,2020-07-31,229,13,0,68905,229,216,1,0,0,0,0,0,535500,Tasmania
31/07/2020,2020-07-31,10577,113,5985,1608452,10577,4479,349,36,23,0,0,0,6629870,Victoria
31/07/2020,2020-07-31,640,9,9,249789,640,622,0,0,0,0,0,0,2630557,Western Australia
1/08/2020,2020-08-01,113,3,0,51714,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
1/08/2020,2020-08-01,3773,51,921,1485613,3773,2801,13,9,4,0,0,0,8117976,New South Wales
1/08/2020,2020-08-01,33,0,3,24915,33,30,3,0,0,0,0,0,245562,Northern Territory
1/08/2020,2020-08-01,1084,6,12,549547,1084,1066,6,0,0,0,0,0,5115451,Queensland
1/08/2020,2020-08-01,451,4,4,242141,451,443,0,0,0,0,0,0,1756494,South Australia
1/08/2020,2020-08-01,229,13,0,69552,229,216,0,0,0,0,0,0,535500,Tasmania
1/08/2020,2020-08-01,10931,116,6119,1633953,10931,4696,379,41,24,0,0,0,6629870,Victoria
1/08/2020,2020-08-01,640,9,11,249789,640,620,0,0,0,0,0,0,2630557,Western Australia
2/08/2020,2020-08-02,113,3,0,52639,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
2/08/2020,2020-08-02,3784,51,931,1508040,3784,2802,13,8,4,0,0,0,8117976,New South Wales
2/08/2020,2020-08-02,33,0,3,25211,33,30,3,0,0,0,0,0,245562,Northern Territory
2/08/2020,2020-08-02,1085,6,13,560607,1085,1066,7,0,0,0,0,0,5115451,Queensland
2/08/2020,2020-08-02,453,4,6,246160,453,443,0,0,0,0,0,0,1756494,South Australia
2/08/2020,2020-08-02,229,13,0,69983,229,216,0,0,0,0,0,0,535500,Tasmania
2/08/2020,2020-08-02,11557,123,6519,1651953,11557,4915,385,38,26,0,0,0,6629870,Victoria
2/08/2020,2020-08-02,641,9,8,249789,641,624,0,0,0,0,0,0,2630557,Western Australia
3/08/2020,2020-08-03,113,3,0,53182,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
3/08/2020,2020-08-03,3797,51,944,1526863,3797,2802,13,8,5,0,0,0,8117976,New South Wales
3/08/2020,2020-08-03,33,0,3,25351,33,30,3,0,0,0,0,0,245562,Northern Territory
3/08/2020,2020-08-03,1085,6,12,569392,1085,1067,7,0,0,0,0,0,5115451,Queensland
3/08/2020,2020-08-03,455,4,8,250229,455,443,0,0,0,0,0,0,1756494,South Australia
3/08/2020,2020-08-03,229,13,0,70359,229,216,0,0,0,0,0,0,535500,Tasmania
3/08/2020,2020-08-03,11937,136,6690,1676953,11937,5111,416,35,26,0,0,0,6629870,Victoria
3/08/2020,2020-08-03,641,9,8,257582,641,624,0,0,0,0,0,0,2630557,Western Australia
4/08/2020,2020-08-04,113,3,0,53678,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
4/08/2020,2020-08-04,3809,51,956,1539739,3809,2802,17,6,5,0,0,0,8117976,New South Wales
4/08/2020,2020-08-04,33,0,3,25550,33,30,3,0,0,0,0,0,245562,Northern Territory
4/08/2020,2020-08-04,1085,6,12,581286,1085,1067,7,0,0,0,0,0,5115451,Queensland
4/08/2020,2020-08-04,457,4,10,252855,457,443,0,0,0,0,0,0,1756494,South Australia
4/08/2020,2020-08-04,229,13,0,70931,229,216,0,0,0,0,0,0,535500,Tasmania
4/08/2020,2020-08-04,12335,147,6905,1697953,12335,5283,456,38,0,0,0,0,6629870,Victoria
4/08/2020,2020-08-04,641,9,6,259625,641,626,0,0,0,0,0,0,2630557,Western Australia
5/08/2020,2020-08-05,113,3,0,54336,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
5/08/2020,2020-08-05,3820,51,967,1561826,3820,2802,20,9,6,0,0,0,8117976,New South Wales
5/08/2020,2020-08-05,33,0,3,26014,33,30,3,0,0,0,0,0,245562,Northern Territory
5/08/2020,2020-08-05,1088,6,13,595001,1088,1069,5,0,0,0,0,0,5115451,Queensland
5/08/2020,2020-08-05,456,4,8,258408,456,444,0,0,0,0,0,0,1756494,South Australia
5/08/2020,2020-08-05,229,13,0,71467,229,216,0,0,0,0,0,0,535500,Tasmania
5/08/2020,2020-08-05,13035,162,7449,1721953,13035,5424,538,42,30,0,0,0,6629870,Victoria
5/08/2020,2020-08-05,642,9,7,263076,642,626,0,0,0,0,0,0,2630557,Western Australia
6/08/2020,2020-08-06,113,3,0,56007,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
6/08/2020,2020-08-06,3832,51,979,1589861,3832,2802,16,10,4,0,0,0,8117976,New South Wales
6/08/2020,2020-08-06,33,0,3,26563,33,30,3,0,0,0,0,0,245562,Northern Territory
6/08/2020,2020-08-06,1088,6,13,609607,1088,1069,6,0,0,0,0,0,5115451,Queensland
6/08/2020,2020-08-06,457,4,8,264410,457,445,0,0,0,0,0,0,1756494,South Australia
6/08/2020,2020-08-06,229,13,0,72474,229,216,0,0,0,0,0,0,535500,Tasmania
6/08/2020,2020-08-06,13469,170,7671,1746953,13469,5628,575,42,30,0,0,0,6629870,Victoria
6/08/2020,2020-08-06,642,9,7,266214,642,626,0,0,0,0,0,0,2630557,Western Australia
7/08/2020,2020-08-07,113,3,0,56219,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
7/08/2020,2020-08-07,3842,51,989,1617799,3842,2802,15,10,5,0,0,0,8117976,New South Wales
7/08/2020,2020-08-07,33,0,3,27125,33,30,3,0,0,0,0,0,245562,Northern Territory
7/08/2020,2020-08-07,1088,6,13,638011,1088,1069,6,0,0,0,0,0,5115451,Queensland
7/08/2020,2020-08-07,459,4,10,270926,459,445,1,0,0,0,0,0,1756494,South Australia
7/08/2020,2020-08-07,229,13,0,73251,229,216,0,0,0,0,0,0,535500,Tasmania
7/08/2020,2020-08-07,13867,181,7857,1771953,13867,5829,607,41,28,0,0,0,6629870,Victoria
7/08/2020,2020-08-07,642,9,6,268742,642,627,0,0,0,0,0,0,2630557,Western Australia
8/08/2020,2020-08-08,113,3,0,56723,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
8/08/2020,2020-08-08,3851,51,998,1642220,3851,2802,15,9,6,0,0,0,8117976,New South Wales
8/08/2020,2020-08-08,33,0,3,27618,33,30,3,0,0,0,0,0,245562,Northern Territory
8/08/2020,2020-08-08,1088,6,13,656876,1088,1069,4,0,0,0,0,0,5115451,Queensland
8/08/2020,2020-08-08,459,4,9,278180,459,446,1,0,0,0,0,0,1756494,South Australia
8/08/2020,2020-08-08,229,13,0,73895,229,216,0,0,0,0,0,0,535500,Tasmania
8/08/2020,2020-08-08,14283,193,8024,1759969,14283,6066,636,44,29,0,0,0,6629870,Victoria
8/08/2020,2020-08-08,642,9,5,268742,642,628,0,0,0,0,0,0,2630557,Western Australia
9/08/2020,2020-08-09,113,3,0,57290,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
9/08/2020,2020-08-09,3861,51,1008,1673901,3861,2802,17,8,6,0,0,0,8117976,New South Wales
9/08/2020,2020-08-09,33,0,3,27946,33,30,3,0,0,0,0,0,245562,Northern Territory
9/08/2020,2020-08-09,1088,6,13,668751,1088,1069,4,0,0,0,0,0,5115451,Queensland
9/08/2020,2020-08-09,459,4,9,285214,459,446,1,0,0,0,0,0,1756494,South Australia
9/08/2020,2020-08-09,229,13,0,74185,229,216,0,0,0,0,0,0,535500,Tasmania
9/08/2020,2020-08-09,14659,210,8071,1801385,14659,6378,634,43,26,0,0,0,6629870,Victoria
9/08/2020,2020-08-09,642,9,4,268742,642,629,0,0,0,0,0,0,2630557,Western Australia
10/08/2020,2020-08-10,113,3,0,59852,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
10/08/2020,2020-08-10,3875,51,1022,1693821,3875,2802,17,8,6,0,0,0,8117976,New South Wales
10/08/2020,2020-08-10,33,0,3,28123,33,30,3,0,0,0,0,0,245562,Northern Territory
10/08/2020,2020-08-10,1089,6,11,677300,1089,1072,4,0,0,0,0,0,5115451,Queensland
10/08/2020,2020-08-10,459,4,8,289707,459,447,0,0,0,0,0,0,1756494,South Australia
10/08/2020,2020-08-10,229,13,0,74585,229,216,0,0,0,0,0,0,535500,Tasmania
10/08/2020,2020-08-10,14957,229,8086,1820598,14957,6642,640,47,31,0,0,0,6629870,Victoria
10/08/2020,2020-08-10,642,9,3,274560,642,630,0,0,0,0,0,0,2630557,Western Australia
11/08/2020,2020-08-11,113,3,0,60508,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
11/08/2020,2020-08-11,3897,51,1044,1707078,3897,2802,17,8,6,0,0,0,8117976,New South Wales
11/08/2020,2020-08-11,33,0,2,28496,33,31,2,0,0,0,0,0,245562,Northern Territory
11/08/2020,2020-08-11,1089,6,8,683824,1089,1075,4,0,0,0,0,0,5115451,Queensland
11/08/2020,2020-08-11,459,4,8,294036,459,447,0,0,0,0,0,0,1756494,South Australia
11/08/2020,2020-08-11,230,13,1,74963,230,216,0,0,0,0,0,0,535500,Tasmania
11/08/2020,2020-08-11,15251,248,8114,1854688,15251,6889,650,51,27,0,0,0,6629870,Victoria
11/08/2020,2020-08-11,642,9,3,276579,642,630,0,0,0,0,0,0,2630557,Western Australia
12/08/2020,2020-08-12,113,3,0,61255,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
12/08/2020,2020-08-12,3915,51,1062,1727182,3915,2802,17,8,7,0,0,0,8117976,New South Wales
12/08/2020,2020-08-12,33,0,2,29045,33,31,2,0,0,0,0,0,245562,Northern Territory
12/08/2020,2020-08-12,1089,6,7,693707,1089,1076,4,0,0,0,0,0,5115451,Queensland
12/08/2020,2020-08-12,459,4,6,299549,459,449,0,0,0,0,0,0,1756494,South Australia
12/08/2020,2020-08-12,230,13,1,75875,230,216,1,0,0,0,0,0,535500,Tasmania
12/08/2020,2020-08-12,15646,269,8106,1874615,15646,7271,662,43,25,0,0,0,6629870,Victoria
12/08/2020,2020-08-12,642,9,1,280116,642,632,0,0,0,0,0,0,2630557,Western Australia
13/08/2020,2020-08-13,113,3,0,62424,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
13/08/2020,2020-08-13,3927,52,1073,1751803,3927,2802,15,7,6,0,0,0,8117976,New South Wales
13/08/2020,2020-08-13,33,0,2,29474,33,31,2,0,0,0,0,0,245562,Northern Territory
13/08/2020,2020-08-13,1089,6,7,705622,1089,1076,4,0,0,0,0,0,5115451,Queensland
13/08/2020,2020-08-13,459,4,6,305055,459,449,0,0,0,0,0,0,1756494,South Australia
13/08/2020,2020-08-13,230,13,1,76837,230,216,1,0,0,0,0,0,535500,Tasmania
13/08/2020,2020-08-13,15863,277,8093,1895566,15863,7493,664,37,25,0,0,0,6629870,Victoria
13/08/2020,2020-08-13,644,9,3,283004,644,632,0,0,0,0,0,0,2630557,Western Australia
14/08/2020,2020-08-14,113,3,0,63631,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
14/08/2020,2020-08-14,3936,52,1082,1781499,3936,2802,14,6,5,0,0,0,8117976,New South Wales
14/08/2020,2020-08-14,33,0,2,29883,33,31,2,0,0,0,0,0,245562,Northern Territory
14/08/2020,2020-08-14,1091,6,9,716420,1091,1076,3,0,0,0,0,0,5115451,Queensland
14/08/2020,2020-08-14,460,4,7,311863,460,449,0,0,0,0,0,0,1756494,South Australia
14/08/2020,2020-08-14,230,13,1,77576,230,216,1,0,0,0,0,0,535500,Tasmania
14/08/2020,2020-08-14,16234,291,8101,1914474,16234,7842,659,41,26,0,0,0,6629870,Victoria
14/08/2020,2020-08-14,645,9,4,285068,645,632,0,0,0,0,0,0,2630557,Western Australia
15/08/2020,2020-08-15,113,3,0,64828,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
15/08/2020,2020-08-15,3945,52,1091,1808887,3945,2802,16,7,5,0,0,0,8117976,New South Wales
15/08/2020,2020-08-15,33,0,0,30369,33,33,2,0,0,0,0,0,245562,Northern Territory
15/08/2020,2020-08-15,1091,6,6,722095,1091,1079,3,0,0,0,0,0,5115451,Queensland
15/08/2020,2020-08-15,460,4,7,316425,460,449,0,0,0,0,0,0,1756494,South Australia
15/08/2020,2020-08-15,230,13,1,78376,230,216,1,0,0,0,0,0,535500,Tasmania
15/08/2020,2020-08-15,16517,295,8101,1937736,16517,8121,661,41,28,0,0,0,6629870,Victoria
15/08/2020,2020-08-15,646,9,5,285068,646,632,0,0,0,0,0,0,2630557,Western Australia
16/08/2020,2020-08-16,113,3,0,65008,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
16/08/2020,2020-08-16,3950,53,1095,1832980,3950,2802,14,7,5,0,0,0,8117976,New South Wales
16/08/2020,2020-08-16,33,0,0,30527,33,33,0,0,0,0,0,0,245562,Northern Territory
16/08/2020,2020-08-16,1091,6,6,725394,1091,1079,3,0,0,0,0,0,5115451,Queensland
16/08/2020,2020-08-16,461,4,7,320526,461,450,0,0,0,0,0,0,1756494,South Australia
16/08/2020,2020-08-16,230,13,1,78753,230,216,1,0,0,0,0,0,535500,Tasmania
16/08/2020,2020-08-16,16764,311,7883,1959302,16764,8570,662,40,29,0,0,0,6629870,Victoria
16/08/2020,2020-08-16,646,9,4,285068,646,633,0,0,0,0,0,0,2630557,Western Australia
17/08/2020,2020-08-17,113,3,0,65008,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
17/08/2020,2020-08-17,3957,53,1102,1843786,3957,2802,13,7,5,0,0,0,8117976,New South Wales
17/08/2020,2020-08-17,33,0,0,30724,33,33,0,0,0,0,0,0,245562,Northern Territory
17/08/2020,2020-08-17,1091,6,6,727913,1091,1079,3,0,0,0,0,0,5115451,Queensland
17/08/2020,2020-08-17,462,4,8,323111,462,450,0,0,0,0,0,0,1756494,South Australia
17/08/2020,2020-08-17,230,13,1,79127,230,216,1,0,0,0,0,0,535500,Tasmania
17/08/2020,2020-08-17,17027,336,7668,1975030,17027,9023,657,44,32,0,0,0,6629870,Victoria
17/08/2020,2020-08-17,646,9,4,291398,646,633,0,0,0,0,0,0,2630557,Western Australia
18/08/2020,2020-08-18,113,3,0,65008,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
18/08/2020,2020-08-18,3959,53,1104,1857522,3959,2802,13,7,5,0,0,0,8117976,New South Wales
18/08/2020,2020-08-18,33,0,0,31052,33,33,0,0,0,0,0,0,245562,Northern Territory
18/08/2020,2020-08-18,1091,6,6,735640,1091,1079,3,0,0,0,0,0,5115451,Queensland
18/08/2020,2020-08-18,462,4,8,326109,462,450,0,0,0,0,0,0,1756494,South Australia
18/08/2020,2020-08-18,230,13,1,79469,230,216,1,0,0,0,0,0,535500,Tasmania
18/08/2020,2020-08-18,17238,353,7472,1992521,17238,9413,665,45,32,0,0,0,6629870,Victoria
18/08/2020,2020-08-18,647,9,5,293292,647,633,0,0,0,0,0,0,2630557,Western Australia
19/08/2020,2020-08-19,113,3,0,67514,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
19/08/2020,2020-08-19,3966,53,1111,1876936,3966,2802,15,8,5,0,0,0,8117976,New South Wales
19/08/2020,2020-08-19,33,0,0,31448,33,33,0,0,0,0,0,0,245562,Northern Territory
19/08/2020,2020-08-19,1092,6,7,747180,1092,1079,3,0,0,0,0,0,5115451,Queensland
19/08/2020,2020-08-19,462,4,6,331732,462,452,0,0,0,0,0,0,1756494,South Australia
19/08/2020,2020-08-19,230,13,1,80253,230,216,1,0,0,0,0,0,535500,Tasmania
19/08/2020,2020-08-19,17446,366,7351,2008630,17446,9729,675,45,29,0,0,0,6629870,Victoria
19/08/2020,2020-08-19,651,9,9,296802,651,633,0,0,0,0,0,0,2630557,Western Australia
20/08/2020,2020-08-20,113,3,0,68274,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
20/08/2020,2020-08-20,3971,53,1116,1905703,3971,2802,16,8,5,0,0,0,8117976,New South Wales
20/08/2020,2020-08-20,33,0,0,31866,33,33,0,0,0,0,0,0,245562,Northern Territory
20/08/2020,2020-08-20,1093,6,6,756977,1093,1081,5,0,0,0,0,0,5115451,Queensland
20/08/2020,2020-08-20,462,4,6,337004,462,452,0,0,0,0,0,0,1756494,South Australia
20/08/2020,2020-08-20,230,13,1,81061,230,216,1,0,0,0,0,0,535500,Tasmania
20/08/2020,2020-08-20,17683,379,4970,2028909,17683,12334,622,43,28,0,0,0,6629870,Victoria
20/08/2020,2020-08-20,651,9,9,299037,651,633,0,0,0,0,0,0,2630557,Western Australia
21/08/2020,2020-08-21,113,3,0,69245,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
21/08/2020,2020-08-21,3972,53,1117,1938283,3972,2802,16,7,6,0,0,0,8117976,New South Wales
21/08/2020,2020-08-21,33,0,0,32215,33,33,0,0,0,0,0,0,245562,Northern Territory
21/08/2020,2020-08-21,1094,6,6,766099,1094,1082,4,0,0,0,0,0,5115451,Queensland
21/08/2020,2020-08-21,462,4,6,341542,462,452,0,0,0,0,0,0,1756494,South Australia
21/08/2020,2020-08-21,230,13,1,81645,230,216,1,0,0,0,0,0,535500,Tasmania
21/08/2020,2020-08-21,17852,388,4524,2049235,17852,12940,626,40,25,0,0,0,6629870,Victoria
21/08/2020,2020-08-21,651,9,9,301716,651,633,0,0,0,0,0,0,2630557,Western Australia
22/08/2020,2020-08-22,113,3,0,69917,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
22/08/2020,2020-08-22,3981,53,1126,1969093,3981,2802,15,7,5,0,0,0,8117976,New South Wales
22/08/2020,2020-08-22,33,0,0,32355,33,33,0,0,0,0,0,0,245562,Northern Territory
22/08/2020,2020-08-22,1103,6,15,775546,1103,1082,5,0,0,0,0,0,5115451,Queensland
22/08/2020,2020-08-22,462,4,6,345833,462,452,0,0,0,0,0,0,1756494,South Australia
22/08/2020,2020-08-22,230,13,1,82636,230,216,1,0,0,0,0,0,535500,Tasmania
22/08/2020,2020-08-22,18029,401,4389,2070581,18029,13239,610,36,22,0,0,0,6629870,Victoria
22/08/2020,2020-08-22,651,9,9,301716,651,633,0,0,0,0,0,0,2630557,Western Australia
23/08/2020,2020-08-23,113,3,0,70247,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
23/08/2020,2020-08-23,3985,53,1130,1995573,3985,2802,13,7,5,0,0,0,8117976,New South Wales
23/08/2020,2020-08-23,33,0,0,32558,33,33,0,0,0,0,0,0,245562,Northern Territory
23/08/2020,2020-08-23,1105,6,17,782421,1105,1082,5,0,0,0,0,0,5115451,Queensland
23/08/2020,2020-08-23,463,4,3,349802,463,456,0,0,0,0,0,0,1756494,South Australia
23/08/2020,2020-08-23,230,13,1,82942,230,216,1,0,0,0,0,0,535500,Tasmania
23/08/2020,2020-08-23,18231,418,4105,2091328,18231,13708,585,32,21,0,0,0,6629870,Victoria
23/08/2020,2020-08-23,652,9,9,301716,652,634,0,0,0,0,0,0,2630557,Western Australia
24/08/2020,2020-08-24,113,3,0,70582,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
24/08/2020,2020-08-24,3988,53,1133,2016293,3988,2802,14,7,5,0,0,0,8117976,New South Wales
24/08/2020,2020-08-24,33,0,0,33056,33,33,0,0,0,0,0,0,245562,Northern Territory
24/08/2020,2020-08-24,1106,6,18,789255,1106,1082,15,0,0,0,0,0,5115451,Queensland
24/08/2020,2020-08-24,463,4,3,351607,463,456,0,0,0,0,0,0,1756494,South Australia
24/08/2020,2020-08-24,230,13,1,83305,230,216,1,0,0,0,0,0,535500,Tasmania
24/08/2020,2020-08-24,18330,433,3820,2106139,18330,14077,629,31,17,0,0,0,6629870,Victoria
24/08/2020,2020-08-24,653,9,9,307797,653,635,0,0,0,0,0,0,2630557,Western Australia
25/08/2020,2020-08-25,113,3,0,71506,113,110,0,0,0,0,0,0,428060,Australian Capital Territory
25/08/2020,2020-08-25,3991,53,1136,2026668,3991,2802,10,7,4,0,0,0,8117976,New South Wales
25/08/2020,2020-08-25,33,0,0,33393,33,33,0,0,0,0,0,0,245562,Northern Territory
